-8.948275564627081735e+00;6.586775553629462e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-6.586775553629462e+00;-7.589089468974943742e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-6.586775553629462e+00;-8.948275564627081735e+00
4.089339464913091e+01;4.610211375198601e+01;4.389788624801398242e+01;4.610211375198601e+01;4.389788624801398242e+01;4.389788624801398242e+01;3.8213210701738184e+01;4.610211375198601e+01;4.9106605350869096e+01;4.089339464913091e+01
8.178678929826182298e+01;8.178678929826182298e+01;8.528499604605179e+01;7.910660535086910272e+01;9.658677555362947e+01;9.000000000000000000e+01;9.471500395394823e+01;7.610211375198602468e+01;9.000000000000000000e+01;9.000000000000000000e+01
1.361021137519860247e+02;1.361021137519860247e+02;1.308933946491309e+02;1.361021137519860247e+02;1.308933946491309e+02;1.391066053508691e+02;1.361021137519860247e+02;1.361021137519860247e+02;1.361021137519860247e+02;1.361021137519860247e+02
1.800000000000000000e+02;1.800000000000000000e+02;1.800000000000000000e+02;1.800000000000000000e+02;1.908933946491308973e+02;1.908933946491308973e+02;1.800000000000000000e+02;1.800000000000000000e+02;1.908933946491308973e+02;1.908933946491308973e+02
-1.391066053508691027e+02;-1.391066053508691027e+02;-1.361021137519860247e+02;-1.361021137519860247e+02;-1.361021137519860247e+02;-1.361021137519860247e+02;-1.361021137519860247e+02;-1.361021137519860247e+02;-1.361021137519860247e+02;-1.361021137519860247e+02
-7.610211375198602468e+01;-9.471500395394823e+01;-7.910660535086910272e+01;-7.910660535086910272e+01;-8.341322444637054900e+01;-8.341322444637054900e+01;-9.471500395394823e+01;-8.528499604605179e+01;-8.341322444637055e+01;-8.528499604605178774e+01
-3.821321070173818413e+01;-3.821321070173818413e+01;-4.389788624801398242e+01;-4.389788624801398242e+01;-4.610211375198601047e+01;-4.610211375198601047e+01;-3.471500395394821226e+01;-3.471500395394821226e+01;-4.389788624801398242e+01;-4.389788624801398242e+01
