-0.000000000000000000e+00;-1.195479511813868578e+00;-1.837133139267385973e+00;-9.273881738529397012e-01;-5.436330752242843900e+00
3.314728152078687629e+01;4.955974294031668137e+01;4.580230017071313142e+01;3.174050304473347950e+01;3.174050304473347950e+01
8.382160930481731498e+01;7.483697439826359243e+01;8.152563531422916299e+01;8.364241306501767781e+01;9.162643514810872603e+01
1.363897611937855174e+02;1.366875753875090140e+02;1.242153227595431133e+02;1.336303970830946923e+02;1.338978862480139753e+02
1.784251712868052095e+02;1.823066414312018537e+02;1.859925501461922579e+02;1.893669989166772325e+02;1.938978862480140037e+02
-1.395325168240734683e+02;-1.391066053508691027e+02;-1.379300213450678143e+02;-1.364264214034763825e+02;-1.402299240564987031e+02
-8.095056327527551332e+01;-7.778365116027273984e+01;-7.633672048142470601e+01;-7.793002134506781431e+01;-8.544688664487867413e+01
-3.719808213807252173e+01;-4.311405520467683772e+01;-4.720219142816993951e+01;-3.614375223476883292e+01;-4.127953355460991958e+01
